"RecordType"|"Company"|"Number"|"VendorGroup"|"Vendor"|"VendorName"|"TransactionDate"|"JCCo"|"Job"|"JobDescription"|"Description"|"DetailLineCount"|"TotalOrigCost"|"TotalOrigTax"|"RemainingAmount"|"RemainingTax"
"PO"|"1"|"14169117"|"1"|"50919"|"FERGUSON ENTERPRISES INC"|"6/18/2014 12:00:00 AM"|"1"|" 10085-001"|"INTERGATE QUINCY Q2"|"PIPING MATERIALS              "|"1"|"8745.58"|"0.00"|"341.56"|"0.00"
"PO"|"1"|"14169119"|"1"|"50589"|"CED - KENT"|"6/18/2014 12:00:00 AM"|"1"|" 13111-001"|"STANWOOD CAMANO SD"|"ELECTRICAL MATERIALS          "|"1"|"96075.95"|"0.00"|"46295.78"|"0.00"
"PO"|"1"|"14169121"|"1"|"50919"|"FERGUSON ENTERPRISES INC"|"6/18/2014 12:00:00 AM"|"1"|" 10182-001"|"635 ELLIOT-AMAZON"|"EQUIPMENT                     "|"1"|"63036.01"|"0.00"|"11639.68"|"0.00"
"PO"|"1"|"14169146"|"1"|"50775"|"DORSE & COMPANY INC"|"6/18/2014 12:00:00 AM"|"1"|" 10297-001"|"ASSOCIATED PAINTERS"|"SM FIELD MATERIALS            "|"1"|"181.00"|"0.00"|"100.00"|"0.00"
"PO"|"1"|"14169148"|"1"|"52094"|"PACIFIC WELDING LLC"|"6/18/2014 12:00:00 AM"|"1"|" 10166-001"|"BLOCK 43 S/C"|"RENTALS                       "|"1"|"2005.00"|"0.00"|"985.00"|"0.00"
"PO"|"1"|"14169151"|"1"|"52177"|"PLATT ELECTRIC SUPPLY"|"6/18/2014 12:00:00 AM"|"1"|" 14871-001"|"MCK FMS SEATTLE 2014"|"ELECTRICAL MATERIALS          "|"1"|"64.89"|"0.00"|"64.89"|"0.00"
"PO"|"1"|"14169156"|"1"|"50775"|"DORSE & COMPANY INC"|"6/18/2014 12:00:00 AM"|"1"|" 10668-001"|"SEATTLE U 1313 OIT"|"MISC ITEMS                    "|"1"|"220.00"|"0.00"|"220.00"|"0.00"
"PO"|"1"|"14169175"|"1"|"51052"|"GENSCO INC"|"6/18/2014 12:00:00 AM"|"1"|" 10651-001"|"WA PUBLIC HEALTH LAB"|"SM FIELD MATERIALS            "|"1"|"426.21"|"0.00"|"36.00"|"0.00"
"PO"|"1"|"14169176"|"1"|"51451"|"KELLER SUPPLY COMPANY"|"6/18/2014 12:00:00 AM"|"1"|" 77706-001"|"19102 NorthCreek Pkw"|"HVAC MATERIALS                "|"1"|"399.11"|"0.00"|"5.21"|"0.00"
"PO"|"1"|"14169201"|"1"|"52798"|"TOTAL RECLAIM INC"|"6/18/2014 12:00:00 AM"|"1"|" 13111-001"|"STANWOOD CAMANO SD"|"ELECTRICAL MATERIALS          "|"1"|"3575.00"|"0.00"|"3575.00"|"0.00"
"PO"|"1"|"14169217"|"1"|"51139"|"GEM FABRICATION OF WA"|"6/18/2014 12:00:00 AM"|"1"|" 10365-001"|"BOEING MEDICAL"|"PIPING MATERIALS              "|"1"|"3171.99"|"0.00"|"270.00"|"0.00"
"PO"|"1"|"14170007"|"1"|"52648"|"STAR RENTALS"|"6/19/2014 12:00:00 AM"|"1"|" 13104-001"|"SABEY IGQ C4A GH"|"RENTALS                       "|"1"|"221.75"|"0.00"|"1.63"|"0.00"
"PO"|"1"|"14170008"|"1"|"52648"|"STAR RENTALS"|"6/19/2014 12:00:00 AM"|"1"|" 13104-001"|"SABEY IGQ C4A GH"|"RENTALS                       "|"1"|"221.75"|"0.00"|"1.63"|"0.00"
"PO"|"1"|"14170013"|"1"|"51679"|"MAR-HY DISTRIBUTORS"|"6/19/2014 12:00:00 AM"|"1"|" 80450-001"|"CCLI"|"HVAC MATERIALS                "|"1"|"200.95"|"0.00"|"200.95"|"0.00"
"PO"|"1"|"14170022"|"1"|"50920"|"FERGUSON FIRE & FAB #720"|"6/19/2014 12:00:00 AM"|"1"|" 10085-001"|"INTERGATE QUINCY Q2"|"PIPING MATERIALS              "|"1"|"285.86"|"0.00"|"48.60"|"0.00"
"PO"|"1"|"14170030"|"1"|"50088"|"ALASKAN COPPER & BRASS"|"6/19/2014 12:00:00 AM"|"1"|" 11270-001"|"PO# 19124"|"SM PRODUCTION MATERIALS       "|"1"|"1081.83"|"0.00"|"12.52"|"0.00"
"PO"|"1"|"14170038"|"1"|"53938"|"AIR DIXON"|"6/19/2014 12:00:00 AM"|"1"|" 14869-001"|"MCK SPK FMS 2014"|"MISC ITEMS                    "|"1"|"9000.00"|"0.00"|"6000.00"|"0.00"
"PO"|"1"|"14170039"|"1"|"53719"|"COLUMBIA CRANE"|"6/19/2014 12:00:00 AM"|"1"|" 10085-001"|"INTERGATE QUINCY Q2"|"RENTALS                       "|"1"|"4000.00"|"0.00"|"290.94"|"0.00"
"PO"|"1"|"14170054"|"1"|"51582"|"LENNOX INDUSTRIES INC"|"6/19/2014 12:00:00 AM"|"1"|" 77440-001"|"Bed Bath & Beyond #3"|"HVAC MATERIALS                "|"1"|"1075.80"|"0.00"|"315.96"|"0.00"
"PO"|"1"|"14170080"|"1"|"50820"|"EDGE CONSTRUCTION SUPPLY"|"6/19/2014 12:00:00 AM"|"1"|" 10290-001"|"FUJI ASTAXANTHIN"|"PIPING MATERIALS              "|"1"|"906.16"|"0.00"|"127.36"|"0.00"
"PO"|"1"|"14170102"|"1"|"51052"|"GENSCO INC"|"6/19/2014 12:00:00 AM"|"1"|" 82426-001"|"KIRKLAND PLACE AC-01"|"SM FIELD MATERIALS            "|"1"|"10.67"|"0.00"|"10.67"|"0.00"
"PO"|"1"|"14170106"|"1"|"50775"|"DORSE & COMPANY INC"|"6/19/2014 12:00:00 AM"|"1"|" 10155-001"|"1124 COLUMBIA-CONST"|"MISC ITEMS                    "|"1"|"10700.00"|"0.00"|"10700.00"|"0.00"
"PO"|"1"|"14170114"|"1"|"50158"|"APPLIED INDUSTRIAL TECH"|"6/19/2014 12:00:00 AM"|"1"|" 84097-001"|"Timber Ridge Talus"|"MISC ITEMS                    "|"1"|"101.18"|"0.00"|"8.61"|"0.00"
"PO"|"1"|"14170122"|"1"|"52648"|"STAR RENTALS"|"6/19/2014 12:00:00 AM"|"1"|" 10530-001"|"MS PPI TOOL INSTALL"|"RENTALS                       "|"1"|"2650.00"|"0.00"|"1590.00"|"0.00"
"PO"|"1"|"14170125"|"1"|"52648"|"STAR RENTALS"|"6/19/2014 12:00:00 AM"|"1"|" 10530-001"|"MS PPI TOOL INSTALL"|"RENTALS                       "|"1"|"759.40"|"0.00"|"455.65"|"0.00"
"PO"|"1"|"14170130"|"1"|"51052"|"GENSCO INC"|"6/19/2014 12:00:00 AM"|"1"|" 10634-001"|"UW BEN HALL FLUKE"|"SM FIELD MATERIALS            "|"1"|"438.95"|"0.00"|"89.07"|"0.00"
"PO"|"1"|"14170144"|"1"|"51741"|"MCMASTER-CARR"|"6/19/2014 12:00:00 AM"|"1"|" 10404-001"|"AMAZON BLOCK 44"|"SM PRODUCTION MATERIALS       "|"1"|"225.00"|"0.00"|"26.87"|"0.00"
"PO"|"1"|"14170149"|"1"|"55996"|"WATERJET DESIGN"|"6/19/2014 12:00:00 AM"|"1"|" 11071-001"|"INTEL RA4"|"ELECTRICAL MATERIALS          "|"1"|"3283.00"|"0.00"|"3283.00"|"0.00"
"PO"|"1"|"14170153"|"1"|"55990"|"BBC STEEL CORP"|"6/19/2014 12:00:00 AM"|"1"|" 11071-001"|"INTEL RA4"|"ELECTRICAL MATERIALS          "|"1"|"3061.50"|"0.00"|"3061.50"|"0.00"
"PO"|"1"|"14170157"|"1"|"52310"|"REFRIGERATION SUPPLIES"|"6/19/2014 12:00:00 AM"|"1"|" 77739-001"|"Willows Commerce Par"|"MISC ITEMS                    "|"1"|"7303.53"|"0.00"|"7303.53"|"0.00"
"PO"|"1"|"14170160"|"1"|"50560"|"COLUMBIA HYDRONICS CO."|"6/19/2014 12:00:00 AM"|"1"|" 10155-001"|"1124 COLUMBIA-CONST"|"EQUIPMENT                     "|"1"|"3180.00"|"0.00"|"3180.00"|"0.00"
"PO"|"1"|"14170163"|"1"|"50560"|"COLUMBIA HYDRONICS CO."|"6/19/2014 12:00:00 AM"|"1"|" 10155-001"|"1124 COLUMBIA-CONST"|"EQUIPMENT                     "|"1"|"26500.00"|"0.00"|"26500.00"|"0.00"
"PO"|"1"|"14170166"|"1"|"52233"|"PROCTOR SALES INC"|"6/19/2014 12:00:00 AM"|"1"|" 10155-001"|"1124 COLUMBIA-CONST"|"EQUIPMENT                     "|"1"|"13365.00"|"0.00"|"13365.00"|"0.00"
"PO"|"1"|"14171020"|"1"|"52218"|"PREMIER TRANSPORT"|"6/20/2014 12:00:00 AM"|"1"|" 10085-001"|"INTERGATE QUINCY Q2"|"MISC ITEMS                    "|"1"|"1082.98"|"0.00"|"199.39"|"0.00"
"PO"|"1"|"14171030"|"1"|"50934"|"FIRESTONE BLDG PRODUCTS"|"6/20/2014 12:00:00 AM"|"1"|" 10425-001"|"BLOCK 43"|"SM FIELD MATERIALS            "|"1"|"304029.00"|"0.00"|"304029.00"|"0.00"
"PO"|"1"|"14171038"|"1"|"51052"|"GENSCO INC"|"6/20/2014 12:00:00 AM"|"1"|" 10676-001"|"IBM KIRKLAND 405"|"SM FIELD MATERIALS            "|"1"|"236.70"|"0.00"|"236.70"|"0.00"
"PO"|"1"|"14171041"|"1"|"51052"|"GENSCO INC"|"6/20/2014 12:00:00 AM"|"1"|" 10025-001"|"DARIGOLD C-STACK EXT"|"SM FIELD MATERIALS            "|"1"|"4.86"|"0.00"|"38.94"|"0.00"
"PO"|"1"|"14171067"|"1"|"50867"|"COMMERCIAL FILTER SALES"|"6/20/2014 12:00:00 AM"|"1"|" 84310-001"|"Smith Tower"|"MISC ITEMS                    "|"1"|"172.41"|"0.00"|"172.41"|"0.00"
"PO"|"1"|"14171103"|"1"|"52316"|"RELIABLE AUTOMATIC"|"6/20/2014 12:00:00 AM"|"1"|" 12559-001"|"Eastgate Office Park"|"PIPING MATERIALS              "|"1"|"4007.70"|"0.00"|"3217.50"|"0.00"
"PO"|"1"|"14171113"|"1"|"50044"|"ACME CONSTRUCTION SUPPLY"|"6/20/2014 12:00:00 AM"|"1"|" 10629-001"|"VMC OLYMPIC CHILLED"|"MISC ITEMS                    "|"1"|"241.87"|"0.00"|"96.36"|"0.00"
"PO"|"1"|"14171118"|"1"|"51408"|"JOHNSON-BARROW, INC - WA"|"6/20/2014 12:00:00 AM"|"1"|" 77760-001"|"Gordon Biersch"|"HVAC MATERIALS                "|"1"|"2684.51"|"0.00"|"366.33"|"0.00"
"PO"|"1"|"14171120"|"1"|"51115"|"GRAYBAR ELECTRIC"|"6/20/2014 12:00:00 AM"|"1"|" 10931-001"|"VIEWPOINT TRNG CTR"|"TELECOMMUNICATIONS            "|"1"|"3400.17"|"0.00"|"150.00"|"0.00"
"PO"|"1"|"14174003"|"1"|"51052"|"GENSCO INC"|"6/23/2014 12:00:00 AM"|"1"|" 10141-001"|"FAIRFAX EVERETT-MECH"|"SM FIELD MATERIALS            "|"1"|"84.97"|"0.00"|"84.97"|"0.00"
"PO"|"1"|"14174007"|"1"|"51413"|"JOHNSON AIR PRODUCTS"|"6/23/2014 12:00:00 AM"|"1"|" 10485-001"|"INTEL D1X MOD 2 HVAC"|"EQUIPMENT                     "|"1"|"200.00"|"0.00"|"200.00"|"0.00"
"PO"|"1"|"14174036"|"1"|"50044"|"ACME CONSTRUCTION SUPPLY"|"6/23/2014 12:00:00 AM"|"1"|" 11071-001"|"INTEL RA4"|"PIPING MATERIALS              "|"1"|"270.08"|"0.00"|"105.76"|"0.00"
"PO"|"1"|"14174039"|"1"|"52648"|"STAR RENTALS"|"6/23/2014 12:00:00 AM"|"1"|" 10404-001"|"AMAZON BLOCK 44"|"RENTALS                       "|"1"|"437.73"|"0.00"|"10.65"|"0.00"
"PO"|"1"|"14174040"|"1"|"52798"|"TOTAL RECLAIM INC"|"6/23/2014 12:00:00 AM"|"1"|" 77682-001"|"Queen Anne Square Bu"|"HVAC MATERIALS                "|"1"|"1.00"|"0.00"|"1.00"|"0.00"
"PO"|"1"|"14174054"|"1"|"51969"|"NORTH COAST ELECTRIC CO"|"6/23/2014 12:00:00 AM"|"1"|" 11071-001"|"INTEL RA4"|"ELECTRICAL MATERIALS          "|"1"|"1215.79"|"0.00"|"1215.79"|"0.00"
"PO"|"1"|"14174058"|"1"|"51052"|"GENSCO INC"|"6/23/2014 12:00:00 AM"|"1"|" 85509-001"|"LA Fitness - Lacey"|"HVAC MATERIALS                "|"1"|"146.51"|"0.00"|"146.51"|"0.00"
"PO"|"1"|"14174100"|"1"|"52123"|"PDU CABLES"|"6/23/2014 12:00:00 AM"|"1"|" 13114-001"|"TITAN PH 1 EXP"|"MISC ITEMS                    "|"1"|"2976.80"|"0.00"|"2976.80"|"0.00"
"PO"|"1"|"14174141"|"1"|"51639"|"M & L SUPPLY CO, INC."|"6/23/2014 12:00:00 AM"|"1"|" 10313-001"|"SPRAGUE SD HEATING"|"PIPING MATERIALS              "|"1"|"3303.94"|"0.00"|"140.23"|"0.00"
"PO"|"1"|"14174145"|"1"|"50820"|"EDGE CONSTRUCTION SUPPLY"|"6/23/2014 12:00:00 AM"|"1"|" 10085-001"|"INTERGATE QUINCY Q2"|"PIPING MATERIALS              "|"1"|"1727.64"|"0.00"|"589.80"|"0.00"
"PO"|"1"|"14174158"|"1"|"51052"|"GENSCO INC"|"6/23/2014 12:00:00 AM"|"1"|" 10651-001"|"WA PUBLIC HEALTH LAB"|"SM FIELD MATERIALS            "|"1"|"92.57"|"0.00"|"92.57"|"0.00"
"PO"|"1"|"14174159"|"1"|"52648"|"STAR RENTALS"|"6/23/2014 12:00:00 AM"|"1"|" 10025-001"|"DARIGOLD C-STACK EXT"|"RENTALS                       "|"1"|"7857.73"|"0.00"|"50.61"|"0.00"
"PO"|"1"|"14174161"|"1"|"52648"|"STAR RENTALS"|"6/23/2014 12:00:00 AM"|"1"|" 10025-001"|"DARIGOLD C-STACK EXT"|"RENTALS                       "|"1"|"4270.80"|"0.00"|"24.78"|"0.00"
"PO"|"1"|"14174176"|"1"|"53034"|"WESTCON GROUP N AMERICA"|"6/23/2014 12:00:00 AM"|"1"|" 13188-001"|"B87 TI"|"TELECOMMUNICATIONS            "|"1"|"12666.42"|"0.00"|"12666.42"|"0.00"
"PO"|"1"|"14174193"|"1"|"50596"|"CONSOLIDATED SUPPLY CO"|"6/23/2014 12:00:00 AM"|"1"|" 10532-001"|"VADATA PDX-52 OFFICE"|"EQUIPMENT                     "|"1"|"303.75"|"0.00"|"303.75"|"0.00"
"PO"|"1"|"14174200"|"1"|"51413"|"JOHNSON AIR PRODUCTS"|"6/23/2014 12:00:00 AM"|"1"|" 10536-001"|"511 BUILDING 5TH"|"SM FIELD MATERIALS            "|"1"|"1239.69"|"0.00"|"1239.69"|"0.00"
"PO"|"1"|"14175019"|"1"|"51928"|"NET-IG"|"6/24/2014 12:00:00 AM"|"1"|" 13162-001"|"VDATA PDX2 SCALING"|"TELECOMMUNICATIONS            "|"1"|"5366.14"|"0.00"|"1441.99"|"0.00"
"PO"|"1"|"14175025"|"1"|"51052"|"GENSCO INC"|"6/24/2014 12:00:00 AM"|"1"|" 82451-001"|"REDMOND EAST BLDG 2"|"MISC ITEMS                    "|"1"|"9219.32"|"0.00"|"4.82"|"0.00"
"PO"|"1"|"14175049"|"1"|"51730"|"MCGUIRE BEARING CO-SEA"|"6/24/2014 12:00:00 AM"|"1"|" 77707-001"|"Lakeside Milam Recov"|"HVAC MATERIALS                "|"1"|"118.84"|"0.00"|"22.64"|"0.00"
"PO"|"1"|"14175073"|"1"|"51343"|"INFOPLATES"|"6/24/2014 12:00:00 AM"|"1"|" 11071-001"|"INTEL RA4"|"ELECTRICAL MATERIALS          "|"1"|"3500.00"|"0.00"|"1146.00"|"0.00"
"PO"|"1"|"14175075"|"1"|"52177"|"PLATT ELECTRIC SUPPLY"|"6/24/2014 12:00:00 AM"|"1"|" 15414-001"|"MS PPI ASG MAIN"|"ELECTRICAL MATERIALS          "|"1"|"241.07"|"0.00"|"58.79"|"0.00"
"PO"|"1"|"14175087"|"1"|"55681"|"GRISWOLD WATER SYSTEMS"|"6/24/2014 12:00:00 AM"|"1"|" 85589-001"|"Department of"|"MISC ITEMS                    "|"1"|"360.00"|"0.00"|"360.00"|"0.00"
"PO"|"1"|"14175096"|"1"|"51052"|"GENSCO INC"|"6/24/2014 12:00:00 AM"|"1"|" 82499-001"|"YMCA TACOMA CENTRAL"|"HVAC MATERIALS                "|"1"|"128.33"|"0.00"|"128.33"|"0.00"
"PO"|"1"|"14175105"|"1"|"51821"|"MOBILE MINI INC"|"6/24/2014 12:00:00 AM"|"1"|" 12896-001"|"VADATA PDX4 POD 13"|"RENTALS                       "|"1"|"677.30"|"0.00"|"406.38"|"0.00"
"PO"|"1"|"14175123"|"1"|"51821"|"MOBILE MINI INC"|"6/24/2014 12:00:00 AM"|"1"|" 12896-001"|"VADATA PDX4 POD 13"|"RENTALS                       "|"1"|"270.52"|"0.00"|"270.52"|"0.00"
"PO"|"1"|"14175134"|"1"|"52080"|"PAC MOBILE STRUCTURES INC"|"6/24/2014 12:00:00 AM"|"1"|" 12896-001"|"VADATA PDX4 POD 13"|"RENTALS                       "|"1"|"606.00"|"0.00"|"289.75"|"0.00"
"PO"|"1"|"14175151"|"1"|"50741"|"DESERT SPRING BOTTLED WTR"|"6/24/2014 12:00:00 AM"|"1"|" 12896-001"|"VADATA PDX4 POD 13"|"RENTALS                       "|"1"|"230.10"|"0.00"|"199.40"|"0.00"
"PO"|"1"|"14175157"|"1"|"53938"|"AIR DIXON"|"6/24/2014 12:00:00 AM"|"1"|" 77827-001"|"Victoria's Secret #5"|"MISC ITEMS                    "|"1"|"248.00"|"0.00"|"248.00"|"0.00"
"PO"|"1"|"14175160"|"1"|"52668"|"STONEWAY ELECTRIC SUPPLY"|"6/24/2014 12:00:00 AM"|"1"|" 14893-001"|"FAIRFAX EVERETT-ELEC"|"ELECTRICAL MATERIALS          "|"1"|"809.58"|"0.00"|"310.68"|"0.00"
"PO"|"1"|"14175166"|"1"|"52668"|"STONEWAY ELECTRIC SUPPLY"|"6/24/2014 12:00:00 AM"|"1"|" 13410-001"|"Weyerhaeuser Technol"|"ELECTRICAL MATERIALS          "|"1"|"516.77"|"0.00"|"11.78"|"0.00"
"PO"|"1"|"14175167"|"1"|"52648"|"STAR RENTALS"|"6/24/2014 12:00:00 AM"|"1"|" 10182-001"|"635 ELLIOT-AMAZON"|"RENTALS                       "|"1"|"903.39"|"0.00"|"301.11"|"0.00"
"PO"|"1"|"14175173"|"1"|"52648"|"STAR RENTALS"|"6/24/2014 12:00:00 AM"|"1"|" 10182-001"|"635 ELLIOT-AMAZON"|"RENTALS                       "|"1"|"903.39"|"0.00"|"301.11"|"0.00"
"PO"|"1"|"14175177"|"1"|"51451"|"KELLER SUPPLY COMPANY"|"6/24/2014 12:00:00 AM"|"1"|" 10078-001"|"FACEBOOK TI 14TH AND"|"PLUMBING MATERIALS            "|"1"|"108.21"|"0.00"|"10.60"|"0.00"
"PO"|"1"|"14175180"|"1"|"50044"|"ACME CONSTRUCTION SUPPLY"|"6/24/2014 12:00:00 AM"|"1"|" 11071-001"|"INTEL RA4"|"MISC ITEMS                    "|"1"|"2697.55"|"0.00"|"1461.76"|"0.00"
"PO"|"1"|"14175188"|"1"|"51306"|"HYDROSLICE AEROSPACE LLC"|"6/24/2014 12:00:00 AM"|"1"|" 14873-001"|"FIRESIDE GRILL 2014"|"SM PRODUCTION MATERIALS       "|"1"|"875.00"|"0.00"|"100.00"|"0.00"
"PO"|"1"|"14175193"|"1"|"51115"|"GRAYBAR ELECTRIC"|"6/24/2014 12:00:00 AM"|"1"|" 11071-001"|"INTEL RA4"|"ELECTRICAL MATERIALS          "|"1"|"58070.78"|"0.00"|"3547.03"|"0.00"
"PO"|"1"|"14175201"|"1"|"51115"|"GRAYBAR ELECTRIC"|"6/24/2014 12:00:00 AM"|"1"|" 13166-001"|"IGQ-C-4 DDC CONTROLS"|"ELECTRICAL MATERIALS          "|"1"|"103.73"|"0.00"|"103.73"|"0.00"
"PO"|"1"|"14176003"|"1"|"51052"|"GENSCO INC"|"6/25/2014 12:00:00 AM"|"1"|" 10025-001"|"DARIGOLD C-STACK EXT"|"SM FIELD MATERIALS            "|"1"|"578.59"|"0.00"|"462.88"|"0.00"
"PO"|"1"|"14176006"|"1"|"51852"|"MICONTROLS INC"|"6/25/2014 12:00:00 AM"|"1"|" 83803-001"|"UWSOM Bldg E"|"HVAC MATERIALS                "|"1"|"10.28"|"0.00"|"0.01"|"0.00"
"PO"|"1"|"14176007"|"1"|"51969"|"NORTH COAST ELECTRIC CO"|"6/25/2014 12:00:00 AM"|"1"|" 13412-001"|"Darigold Rainier Ave"|"ELECTRICAL MATERIALS          "|"1"|"91.48"|"0.00"|"60.80"|"0.00"
"PO"|"1"|"14176014"|"1"|"52401"|"JT RYERSON & SON INC"|"6/25/2014 12:00:00 AM"|"1"|" 10906-001"|"PO# NTP-Verbal"|"SM PRODUCTION MATERIALS       "|"1"|"359.00"|"0.00"|"0.03"|"0.00"
"PO"|"1"|"14176017"|"1"|"51413"|"JOHNSON AIR PRODUCTS"|"6/25/2014 12:00:00 AM"|"1"|" 10536-001"|"511 BUILDING 5TH"|"SM FIELD MATERIALS            "|"1"|"2550.63"|"0.00"|"65.12"|"0.00"
"PO"|"1"|"14176024"|"1"|"51236"|"HERMISTON PLAN CENTER"|"6/25/2014 12:00:00 AM"|"1"|" 10508-001"|"PDX4 POD 14"|"MISC ITEMS                    "|"1"|"45.58"|"0.00"|"45.58"|"0.00"
"PO"|"1"|"14176043"|"1"|"51910"|"NATIONAL SAFETY, INC."|"6/25/2014 12:00:00 AM"|"1"|" 11071-001"|"INTEL RA4"|"MISC ITEMS                    "|"1"|"2411.85"|"0.00"|"896.95"|"0.00"
"PO"|"1"|"14176046"|"1"|"50861"|"ENGINEERED PROCESS CNTRLS"|"6/25/2014 12:00:00 AM"|"1"|" 10009-001"|"GENERAL BIODIESEL"|"PIPING MATERIALS              "|"1"|"1701.00"|"0.00"|"1701.00"|"0.00"
"PO"|"1"|"14176048"|"1"|"52059"|"OXARC INC"|"6/25/2014 12:00:00 AM"|"1"|" 10021-001"|"ICG H20 BLDG C Q1"|"RENTALS                       "|"1"|"770.00"|"0.00"|"376.16"|"0.00"
"PO"|"1"|"14176049"|"1"|"52877"|"UNITED RENTALS(N AMER)INC"|"6/25/2014 12:00:00 AM"|"1"|" 10177-001"|"5TH&BELL TI-CONST"|"RENTALS                       "|"1"|"881.02"|"0.00"|"341.95"|"0.00"
"PO"|"1"|"14176092"|"1"|"51052"|"GENSCO INC"|"6/25/2014 12:00:00 AM"|"1"|" 77830-001"|"Stream Up Town"|"HVAC MATERIALS                "|"1"|"59.98"|"0.00"|"0.30"|"0.00"
"PO"|"1"|"14176128"|"1"|"51105"|"GRAINGER INC"|"6/25/2014 12:00:00 AM"|"1"|" 77828-001"|"Crane Electronics, I"|"HVAC MATERIALS                "|"1"|"281.29"|"0.00"|"1.00"|"0.00"
"PO"|"1"|"14176129"|"1"|"50920"|"FERGUSON FIRE & FAB #720"|"6/25/2014 12:00:00 AM"|"1"|" 12048-001"|"Renaissance Assisted"|"MISC ITEMS                    "|"1"|"4796.52"|"0.00"|"4796.52"|"0.00"
"PO"|"1"|"14176133"|"1"|"52724"|"TACOMA SCREW PRODUCTS"|"6/25/2014 12:00:00 AM"|"1"|" 10419-001"|"BROOKS SPORTS INC"|"SM FIELD MATERIALS            "|"1"|"78.79"|"0.00"|"44.53"|"0.00"
"PO"|"1"|"14176163"|"1"|"51969"|"NORTH COAST ELECTRIC CO"|"6/25/2014 12:00:00 AM"|"1"|" 10434-001"|"TITAN STS PDU"|"ELECTRICAL MATERIALS          "|"1"|"19320.58"|"0.00"|"2.74"|"0.00"
"PO"|"1"|"14176167"|"1"|"52648"|"STAR RENTALS"|"6/25/2014 12:00:00 AM"|"1"|" 10675-001"|"STANWOOD BOILERS"|"RENTALS                       "|"1"|"1219.67"|"0.00"|"7.80"|"0.00"
"PO"|"1"|"14176171"|"1"|"52648"|"STAR RENTALS"|"6/25/2014 12:00:00 AM"|"1"|" 10675-001"|"STANWOOD BOILERS"|"RENTALS                       "|"1"|"73.92"|"0.00"|"0.48"|"0.00"
"PO"|"1"|"14176187"|"1"|"52812"|"TRANE PARTS CENTER"|"6/25/2014 12:00:00 AM"|"1"|" 77742-001"|"Willows Commerce Par"|"HVAC MATERIALS                "|"1"|"577.09"|"0.00"|"137.61"|"0.00"
"PO"|"1"|"14176188"|"1"|"54824"|"NESS & CAMPBELL CRANE INC"|"6/25/2014 12:00:00 AM"|"1"|" 77850-001"|"Seattle Children's R"|"MISC ITEMS                    "|"1"|"4850.85"|"0.00"|"4850.85"|"0.00"
"PO"|"1"|"14176208"|"1"|"51639"|"M & L SUPPLY CO, INC."|"6/25/2014 12:00:00 AM"|"1"|" 10311-001"|"LIND ELEMENTARY"|"PIPING MATERIALS              "|"1"|"23895.78"|"0.00"|"19287.52"|"0.00"
"PO"|"1"|"14176217"|"1"|"50865"|"EOFF ELECTRIC SUPPLY"|"6/25/2014 12:00:00 AM"|"1"|" 12903-001"|"INTEL RA2 DC"|"ELECTRICAL MATERIALS          "|"1"|"20396.87"|"0.00"|"5589.81"|"0.00"
"PO"|"1"|"14177002"|"1"|"52648"|"STAR RENTALS"|"6/26/2014 12:00:00 AM"|"1"|" 10096-001"|"POINTMARC TI FLR 8"|"RENTALS                       "|"1"|"121.35"|"0.00"|"0.90"|"0.00"
"PO"|"1"|"14177005"|"1"|"52724"|"TACOMA SCREW PRODUCTS"|"6/26/2014 12:00:00 AM"|"1"|" 10177-001"|"5TH&BELL TI-CONST"|"SM PRODUCTION MATERIALS       "|"1"|"18.60"|"0.00"|"7.99"|"0.00"
"PO"|"1"|"14177006"|"1"|"50919"|"FERGUSON ENTERPRISES INC"|"6/26/2014 12:00:00 AM"|"1"|" 82499-001"|"YMCA TACOMA CENTRAL"|"PLUMBING MATERIALS            "|"1"|"422.59"|"0.00"|"273.30"|"0.00"
"PO"|"1"|"14177039"|"1"|"51451"|"KELLER SUPPLY COMPANY"|"6/26/2014 12:00:00 AM"|"1"|" 77881-001"|"King County Roads"|"HVAC MATERIALS                "|"1"|"432.27"|"0.00"|"56.69"|"0.00"
"PO"|"1"|"14177044"|"1"|"54824"|"NESS & CAMPBELL CRANE INC"|"6/26/2014 12:00:00 AM"|"1"|" 14095-001"|"QUANEX TEMPORARY"|"CORE, CUT AND CRANE           "|"1"|"1529.09"|"0.00"|"1529.09"|"0.00"
"PO"|"1"|"14177048"|"1"|"50919"|"FERGUSON ENTERPRISES INC"|"6/26/2014 12:00:00 AM"|"1"|" 10011-001"|"AGRIUM AMMONIA FLARE"|"PIPING MATERIALS              "|"1"|"174.66"|"0.00"|"174.66"|"0.00"
"PO"|"1"|"14177054"|"1"|"52177"|"PLATT ELECTRIC SUPPLY"|"6/26/2014 12:00:00 AM"|"1"|" 13189-001"|"TABLEAU SOFTWARE"|"TELECOMMUNICATIONS            "|"1"|"502.71"|"0.00"|"0.01"|"0.00"
"PO"|"1"|"14177055"|"1"|"51451"|"KELLER SUPPLY COMPANY"|"6/26/2014 12:00:00 AM"|"1"|" 77491-001"|"Sweetbrier Apartment"|"HVAC MATERIALS                "|"1"|"157.07"|"0.00"|"15.00"|"0.00"
