"Company"|"InvoiceNumber"|"CustGroup"|"Customer"|"CustomerName"|"TransactionDate"|"InvoiceDescription"|"DetailLineCount"|"AmountDue"|"OriginalAmount"|"Tax"
"201"|"  S1266713"|"101"|"203577"|"Cascade Designs          "|"6/4/2013 12:00:00 AM"|"SERVICEALLIANCE     "|"2"|"-52.91"|"556.92"|"52.91"
"201"|"  S1266913"|"101"|"203795"|"Christensen O'Connor, Joh"|"6/4/2013 12:00:00 AM"|"SERVICEALLIANCE     "|"3"|"-42.85"|"451.00"|"42.85"
"201"|"  S1267013"|"101"|"204089"|"Common Wealth Land Title "|"6/4/2013 12:00:00 AM"|"SERVICEALLIANCE     "|"2"|"-28.50"|"300.00"|"28.50"
"201"|"  S1267213"|"101"|"201317"|"Ashton Development       "|"6/4/2013 12:00:00 AM"|"SERVICEALLIANCE     "|"2"|"-1814.09"|"314.50"|"27.05"
"201"|"  S1267313"|"101"|"201317"|"Ashton Development       "|"6/4/2013 12:00:00 AM"|"SERVICEALLIANCE     "|"2"|"-14613.82"|"924.50"|"79.51"
"201"|"  S1267413"|"101"|"201317"|"Ashton Development       "|"6/4/2013 12:00:00 AM"|"SERVICEALLIANCE     "|"2"|"-822.20"|"607.00"|"52.20"
"201"|"  S1267602"|"101"|"202125"|"Bay West                 "|"3/26/2002 12:00:00 AM"|"SERVICEALLIANCE     "|"3"|"-357.36"|"4060.91"|"357.36"
"201"|"  S1267702"|"101"|"208425"|"JOHN PIETROMONACO        "|"3/26/2002 12:00:00 AM"|"SERVICEALLIANCE     "|"3"|"-753.52"|"8562.74"|"753.52"
"201"|"  S1267713"|"101"|"211372"|"Michaelidis              "|"6/4/2013 12:00:00 AM"|"SERVICEALLIANCE     "|"2"|"-181.61"|"1911.67"|"181.61"
"201"|"  S1267802"|"101"|"208425"|"JOHN PIETROMONACO        "|"3/26/2002 12:00:00 AM"|"SERVICEALLIANCE     "|"3"|"-257.84"|"2930.02"|"257.84"
"201"|"  S1267813"|"101"|"204703"|"DTS WA LLC               "|"6/4/2013 12:00:00 AM"|"SERVICEALLIANCE     "|"3"|"-42.09"|"443.00"|"42.09"
"201"|"  S1267902"|"101"|"208425"|"JOHN PIETROMONACO        "|"3/26/2002 12:00:00 AM"|"SERVICEALLIANCE     "|"3"|"-305.79"|"3474.97"|"305.79"
"201"|"  S1267913"|"101"|"205593"|"Elliott Bay Marina Inc   "|"6/4/2013 12:00:00 AM"|"SERVICEALLIANCE     "|"2"|"-60.64"|"638.33"|"60.64"
"201"|"  S1268013"|"101"|"205620"|"Emergent BioSolutions    "|"6/4/2013 12:00:00 AM"|"SERVICEALLIANCE     "|"2"|"-423.32"|"4456.00"|"423.32"
"201"|"  S1268113"|"101"|"205736"|"Essex Property - Expo    "|"6/4/2013 12:00:00 AM"|"SERVICEALLIANCE     "|"2"|"-16514.37"|"1470.50"|"139.70"
"201"|"  S1268213"|"101"|"206284"|"FlightSafety Internationa"|"6/4/2013 12:00:00 AM"|"SERVICEALLIANCE     "|"3"|"-956.94"|"10073.00"|"956.94"
"201"|"  S1268313"|"101"|"206307"|"Food Lifeline            "|"6/4/2013 12:00:00 AM"|"SERVICEALLIANCE     "|"2"|"-94.74"|"997.25"|"94.74"
"201"|"  S1268413"|"101"|"206307"|"Food Lifeline            "|"6/4/2013 12:00:00 AM"|"SERVICEALLIANCE     "|"2"|"-87.31"|"919.00"|"87.31"
"201"|"  S1268513"|"101"|"206367"|"Frazier Healthcare       "|"6/4/2013 12:00:00 AM"|"SERVICEALLIANCE     "|"2"|"-43.23"|"455.00"|"43.23"
"201"|"  S1268613"|"101"|"207006"|"Grandview Condos         "|"6/4/2013 12:00:00 AM"|"SERVICEALLIANCE     "|"2"|"-111.03"|"1168.75"|"111.03"
"201"|"  S1268713"|"101"|"217994"|"WALLACE PROPERTIES       "|"6/4/2013 12:00:00 AM"|"SERVICEALLIANCE     "|"2"|"-73.24"|"770.92"|"73.24"
"201"|"  S1269013"|"101"|"207716"|"Homesights/S.E.E.D.      "|"6/4/2013 12:00:00 AM"|"SERVICEALLIANCE     "|"2"|"-111.15"|"1170.00"|"111.15"
"201"|"  S1269113"|"101"|"215982"|"Sound Infiniti Inc       "|"6/4/2013 12:00:00 AM"|"SERVICEALLIANCE     "|"2"|"-59.82"|"629.67"|"59.82"
"201"|"  S1269213"|"101"|"202776"|"CB Richard Ellis         "|"6/4/2013 12:00:00 AM"|"SERVICEALLIANCE     "|"2"|"-64.03"|"674.00"|"64.03"
"201"|"  S1269313"|"101"|"201783"|"BONNEVILLE INTERNATIONAL "|"6/4/2013 12:00:00 AM"|"SERVICEALLIANCE     "|"2"|"-234.81"|"2471.67"|"234.81"
"201"|"  S1269413"|"101"|"210274"|"Los Arboles Management   "|"6/4/2013 12:00:00 AM"|"SERVICEALLIANCE     "|"2"|"-162.13"|"1706.66"|"162.13"
"201"|"  S1269513"|"101"|"210274"|"Los Arboles Management   "|"6/4/2013 12:00:00 AM"|"SERVICEALLIANCE     "|"2"|"-23.75"|"250.00"|"23.75"
"201"|"  S1269613"|"101"|"210173"|"Lincoln Towing           "|"6/4/2013 12:00:00 AM"|"SERVICEALLIANCE     "|"2"|"-32.47"|"341.75"|"32.47"
"201"|"  S1270013"|"101"|"211537"|"Mosler Lofts             "|"6/4/2013 12:00:00 AM"|"SERVICEALLIANCE     "|"2"|"-213.92"|"2251.75"|"213.92"
"201"|"  S1270113"|"101"|"211552"|"Mowat Construction       "|"6/4/2013 12:00:00 AM"|"SERVICEALLIANCE     "|"2"|"-63.10"|"664.25"|"63.10"
"201"|"  S1270313"|"101"|"203410"|"CaISTRS                  "|"6/4/2013 12:00:00 AM"|"SERVICEALLIANCE     "|"2"|"-136.90"|"1441.00"|"136.90"
"201"|"  S1270413"|"101"|"203410"|"CaISTRS                  "|"6/4/2013 12:00:00 AM"|"SERVICEALLIANCE     "|"2"|"-99.31"|"1045.33"|"99.31"
"201"|"  S1270513"|"101"|"212724"|"PEARL JAM TOURING INC    "|"6/4/2013 12:00:00 AM"|"SERVICEALLIANCE     "|"2"|"-28.88"|"304.00"|"28.88"
"201"|"  S1270613"|"101"|"213405"|"Phillips Real Estate Serv"|"6/4/2013 12:00:00 AM"|"SERVICEALLIANCE     "|"3"|"-60.14"|"633.00"|"60.14"
"201"|"  S1270813"|"101"|"201587"|"BERTIL O. LUNDH          "|"6/4/2013 12:00:00 AM"|"SERVICEALLIANCE     "|"2"|"-24.32"|"256.00"|"24.32"
"201"|"  S1270913"|"101"|"213584"|"PricewaterhouseCooper    "|"6/4/2013 12:00:00 AM"|"SERVICEALLIANCE     "|"2"|"-20.33"|"214.00"|"20.33"
"201"|"  S1271013"|"101"|"215545"|"Sandusky Radio           "|"6/4/2013 12:00:00 AM"|"SERVICEALLIANCE     "|"2"|"-101.10"|"1064.25"|"101.10"
"201"|"  S1271113"|"101"|"215578"|"Saxton Bradley           "|"6/4/2013 12:00:00 AM"|"SERVICEALLIANCE     "|"2"|"-39.31"|"413.75"|"39.31"
"201"|"  S1271413"|"101"|"200150"|"505 UNION STATION LLC    "|"6/4/2013 12:00:00 AM"|"SERVICEALLIANCE     "|"2"|"-20.66"|"217.50"|"20.66"
"201"|"  S1271613"|"101"|"216007"|"Southside Church of Chris"|"6/4/2013 12:00:00 AM"|"SERVICEALLIANCE     "|"2"|"-153.69"|"1617.75"|"153.69"
"201"|"  S1271713"|"101"|"216014"|"Spacelabs Medical        "|"6/4/2013 12:00:00 AM"|"SERVICEALLIANCE     "|"2"|"-395.06"|"4593.67"|"395.06"
"201"|"  S1271913"|"101"|"206050"|"FRAUENSHUH               "|"6/4/2013 12:00:00 AM"|"SERVICEALLIANCE     "|"2"|"-218.88"|"2304.00"|"218.88"
"201"|"  S1272013"|"101"|"200150"|"505 UNION STATION LLC    "|"6/4/2013 12:00:00 AM"|"SERVICEALLIANCE     "|"2"|"-13.66"|"143.75"|"13.66"
"201"|"  S1272113"|"101"|"217054"|"The Florentine Condos    "|"6/4/2013 12:00:00 AM"|"SERVICEALLIANCE     "|"2"|"-44.46"|"468.00"|"44.46"
"201"|"  S1272213"|"101"|"202782"|"CB Richard Ellis         "|"6/4/2013 12:00:00 AM"|"SERVICEALLIANCE     "|"2"|"-29.00"|"305.25"|"29.00"
"201"|"  S1272313"|"101"|"217179"|"Tiger Mountain Services  "|"6/4/2013 12:00:00 AM"|"SERVICEALLIANCE     "|"2"|"-47.55"|"500.50"|"47.55"
"201"|"  S1272413"|"101"|"217266"|"Touchstone Office Bldg LL"|"6/4/2013 12:00:00 AM"|"SERVICEALLIANCE     "|"2"|"-257.57"|"2711.25"|"257.57"
"201"|"  S1272513"|"101"|"217332"|"Trilogy at Redmond Ridge "|"6/4/2013 12:00:00 AM"|"SERVICEALLIANCE     "|"2"|"-238.52"|"2510.75"|"238.52"
"201"|"  S1272613"|"101"|"217379"|"Twist Northwest          "|"6/4/2013 12:00:00 AM"|"SERVICEALLIANCE     "|"2"|"-66.03"|"695.00"|"66.03"
"201"|"  S1272913"|"101"|"218876"|"World Wide Tech          "|"6/4/2013 12:00:00 AM"|"SERVICEALLIANCE     "|"2"|"-43.23"|"455.00"|"43.23"
"201"|"  S1273013"|"101"|"204669"|"DR YOUNG MEDICAL CLINIC  "|"6/4/2013 12:00:00 AM"|"SERVICEALLIANCE     "|"2"|"-75.43"|"794.00"|"75.43"
"201"|"  S1273113"|"101"|"218991"|"ZION SCHOOL PREP         "|"6/4/2013 12:00:00 AM"|"SERVICEALLIANCE     "|"2"|"-123.05"|"1295.25"|"123.05"
"201"|"  S1273213"|"101"|"201198"|"Archbishop Murphy High Sc"|"6/4/2013 12:00:00 AM"|"SERVICEALLIANCE     "|"2"|"101778.60"|"2330.50"|"221.40"
"201"|"  S1273302"|"101"|"210306"|"Luwa Lepco               "|"3/27/2002 12:00:00 AM"|"SERVICEALLIANCE     "|"3"|"-468.85"|"5327.80"|"468.85"
"201"|"  S1273313"|"101"|"203137"|"CMC ICOS Biologics, Inc. "|"6/4/2013 12:00:00 AM"|"SERVICEALLIANCE     "|"2"|"-114.67"|"1207.00"|"114.67"
"201"|"  S1273513"|"101"|"205568"|"Element                  "|"6/4/2013 12:00:00 AM"|"SERVICEALLIANCE     "|"2"|"-313.46"|"668.00"|"63.46"
"201"|"  S1273813"|"101"|"207500"|"Harland Financial Solutio"|"6/4/2013 12:00:00 AM"|"SERVICEALLIANCE     "|"2"|"-53.27"|"560.75"|"53.27"
"201"|"  S1273913"|"101"|"209389"|"Kevin & Carolyn Reid     "|"6/4/2013 12:00:00 AM"|"SERVICEALLIANCE     "|"2"|"-46.12"|"485.50"|"46.12"
"201"|"  S1274113"|"101"|"202592"|"Dudley Oselund           "|"6/4/2013 12:00:00 AM"|"SERVICEALLIANCE     "|"2"|"-12.96"|"149.00"|"12.96"
"201"|"  S1274213"|"101"|"211507"|"Monte Villa Farms LLC    "|"6/4/2013 12:00:00 AM"|"SERVICEALLIANCE     "|"2"|"-1245.95"|"13115.25"|"1245.95"
"201"|"  S1274313"|"101"|"207795"|"I.U.O.E.                 "|"6/4/2013 12:00:00 AM"|"SERVICEALLIANCE     "|"2"|"-90.20"|"949.50"|"90.20"
"201"|"  S1274413"|"101"|"202587"|"Business Property Develop"|"6/4/2013 12:00:00 AM"|"SERVICEALLIANCE     "|"2"|"-157.42"|"1657.00"|"157.42"
"201"|"  S1274513"|"101"|"202587"|"Business Property Develop"|"6/4/2013 12:00:00 AM"|"SERVICEALLIANCE     "|"2"|"-12.73"|"134.00"|"12.73"
"201"|"  S1274613"|"101"|"202587"|"Business Property Develop"|"6/4/2013 12:00:00 AM"|"SERVICEALLIANCE     "|"2"|"-12.73"|"134.00"|"12.73"
"201"|"  S1274713"|"101"|"202587"|"Business Property Develop"|"6/4/2013 12:00:00 AM"|"SERVICEALLIANCE     "|"2"|"-12.73"|"134.00"|"12.73"
"201"|"  S1274813"|"101"|"202587"|"Business Property Develop"|"6/4/2013 12:00:00 AM"|"SERVICEALLIANCE     "|"2"|"-56.12"|"590.75"|"56.12"
"201"|"  S1274902"|"101"|"200722"|"AT&T Wireless Services   "|"3/28/2002 12:00:00 AM"|"SERVICEALLIANCE     "|"3"|"-270.58"|"3498.75"|"307.89"
"201"|"  S1274913"|"101"|"202587"|"Business Property Develop"|"6/4/2013 12:00:00 AM"|"SERVICEALLIANCE     "|"2"|"-142.50"|"1500.00"|"142.50"
"201"|"  S1275013"|"101"|"213666"|"Puget Sound Pipe & Supply"|"6/4/2013 12:00:00 AM"|"SERVICEALLIANCE     "|"6"|"-18546.23"|"1464.50"|"118.93"
"201"|"  S1275113"|"101"|"217221"|"Tom Aughe                "|"6/4/2013 12:00:00 AM"|"SERVICEALLIANCE     "|"2"|"-10.27"|"118.00"|"10.27"
"201"|"  S1275313"|"101"|"209589"|"LA Fitness               "|"6/4/2013 12:00:00 AM"|"SERVICEALLIANCE     "|"2"|"-213.06"|"2449.00"|"213.06"
"201"|"  S1275913"|"101"|"206968"|"Good Sam MOB Investors, L"|"6/4/2013 12:00:00 AM"|"SERVICEALLIANCE     "|"2"|"-7866.98"|"3120.00"|"293.28"
"201"|"  S1276113"|"101"|"211622"|"Mutual Of Enumclaw Main  "|"6/4/2013 12:00:00 AM"|"SERVICEALLIANCE     "|"2"|"-379.48"|"4412.50"|"379.48"
"201"|"  S1276213"|"101"|"214175"|"Rain City Management     "|"6/4/2013 12:00:00 AM"|"SERVICEALLIANCE     "|"2"|"-253.18"|"2665.00"|"253.18"
"201"|"  S1276313"|"101"|"216918"|"Tacoma Rubber Stamp      "|"6/4/2013 12:00:00 AM"|"SERVICEALLIANCE     "|"2"|"-88.28"|"929.25"|"88.28"
"201"|"  S1276513"|"101"|"217007"|"Terry Owens LLC          "|"6/4/2013 12:00:00 AM"|"SERVICEALLIANCE     "|"2"|"-205.64"|"2419.25"|"205.64"
"201"|"  S1276713"|"101"|"218673"|"West Sound Orthopaedics  "|"6/4/2013 12:00:00 AM"|"SERVICEALLIANCE     "|"2"|"-142.42"|"1656.00"|"142.42"
"201"|"  S1276813"|"101"|"218923"|"YMCA - Gig Harbor        "|"6/4/2013 12:00:00 AM"|"SERVICEALLIANCE     "|"2"|"-273.36"|"3216.00"|"273.36"
"201"|"  S1277013"|"101"|"218925"|"YMCA - Lakewood          "|"6/4/2013 12:00:00 AM"|"SERVICEALLIANCE     "|"2"|"-299.74"|"3188.75"|"299.74"
"201"|"  S1277113"|"101"|"218926"|"YMCA - Mel Korum         "|"6/4/2013 12:00:00 AM"|"SERVICEALLIANCE     "|"2"|"-646.11"|"6873.50"|"646.11"
"201"|"  S1277213"|"101"|"218927"|"YMCA - Morgan Family     "|"6/4/2013 12:00:00 AM"|"SERVICEALLIANCE     "|"2"|"-405.70"|"4270.50"|"405.70"
"201"|"  S1277313"|"101"|"218929"|"YMCA - Tacoma Downtown   "|"6/4/2013 12:00:00 AM"|"SERVICEALLIANCE     "|"2"|"-273.79"|"2882.00"|"273.79"
"201"|"  S1277513"|"101"|"208904"|"Jones Lang LaSalle       "|"6/5/2013 12:00:00 AM"|"SERVICEALLIANCE     "|"2"|"-147.47"|"1798.36"|"147.47"
"201"|"  S1277813"|"101"|"206203"|"Federal Way Public School"|"6/5/2013 12:00:00 AM"|"SERVICEALLIANCE     "|"2"|"-420.38"|"4425.00"|"420.38"
"201"|"  S1278602"|"101"|"204925"|"Department of Health     "|"3/28/2002 12:00:00 AM"|"SERVICEALLIANCE     "|"3"|"-161.26"|"1832.50"|"161.26"
"201"|"  S1283813"|"101"|"209589"|"LA Fitness               "|"6/5/2013 12:00:00 AM"|"SERVICEALLIANCE     "|"1"|"373.98"|"2396.00"|"0.00"
"201"|"  S1283913"|"101"|"209589"|"LA Fitness               "|"6/5/2013 12:00:00 AM"|"SERVICEALLIANCE     "|"2"|"-205.21"|"2443.00"|"205.21"
"201"|"  S1284113"|"101"|"209589"|"LA Fitness               "|"6/5/2013 12:00:00 AM"|"SERVICEALLIANCE     "|"2"|"-278.88"|"3265.61"|"0.00"
"201"|"  S1284213"|"101"|"211387"|"Microsoft Corp c/o CBRE  "|"6/5/2013 12:00:00 AM"|"SERVICEALLIANCE     "|"1"|"-38046.08"|"315.00"|"0.00"
"201"|"  S1284613"|"101"|"210163"|"Limited Brands Invoice Pr"|"6/5/2013 12:00:00 AM"|"SERVICEALLIANCE     "|"2"|"-21.42"|"255.00"|"21.42"
"201"|"  S1285013"|"101"|"200911"|"Airgas, Nor-Pac, Inc.    "|"6/5/2013 12:00:00 AM"|"SERVICEALLIANCE     "|"2"|"1556.00"|"1556.00"|"0.00"
"201"|"  S1285302"|"101"|"200722"|"AT&T Wireless Services   "|"3/29/2002 12:00:00 AM"|"SERVICEALLIANCE     "|"4"|"-4063.72"|"849.00"|"74.72"
"201"|"  S1285402"|"101"|"207989"|"ImageX.com               "|"3/29/2002 12:00:00 AM"|"SERVICEALLIANCE     "|"3"|"-10.30"|"117.00"|"10.30"
"201"|"  S1285502"|"101"|"209516"|"Knowledge Learning Corpor"|"3/29/2002 12:00:00 AM"|"SERVICEALLIANCE     "|"3"|"-212.52"|"2530.00"|"212.52"
"201"|"  S1285602"|"101"|"204925"|"Department of Health     "|"3/29/2002 12:00:00 AM"|"SERVICEALLIANCE     "|"3"|"-161.26"|"1832.50"|"161.26"
"201"|"  S1285702"|"101"|"217292"|"Trammell Crow            "|"3/29/2002 12:00:00 AM"|"SERVICEALLIANCE     "|"3"|"-176.76"|"2008.60"|"176.76"
"201"|"  S1288113"|"101"|"217834"|"Vancouver Toyota         "|"6/5/2013 12:00:00 AM"|"SERVICEALLIANCE     "|"2"|"-246.75"|"2937.50"|"246.75"
"201"|"  S1294812"|"101"|"211372"|"Michaelidis              "|"6/4/2012 12:00:00 AM"|"SERVICEALLIANCE     "|"2"|"-28.94"|"304.67"|"28.94"
"201"|"  S1295712"|"101"|"205620"|"Emergent BioSolutions    "|"6/4/2012 12:00:00 AM"|"SERVICEALLIANCE     "|"2"|"-348.27"|"3666.00"|"348.27"
"201"|"  S1296102"|"101"|"200725"|"AT&T Wireless Services   "|"3/29/2002 12:00:00 AM"|"SERVICEALLIANCE     "|"3"|"-509.68"|"1416.80"|"124.68"
"201"|"  S1298312"|"101"|"210041"|"Laurel Group             "|"6/4/2012 12:00:00 AM"|"SERVICEALLIANCE     "|"2"|"-385.91"|"4062.25"|"385.91"
"201"|"  S1298912"|"101"|"213246"|"Parkview Waterside LLC   "|"6/4/2012 12:00:00 AM"|"SERVICEALLIANCE     "|"2"|"-1777.62"|"18711.83"|"1777.62"
"201"|"  S1299402"|"101"|"211053"|"Marios                   "|"3/29/2002 12:00:00 AM"|"SERVICEALLIANCE     "|"3"|"-60.88"|"691.92"|"60.88"
"201"|"  S1303413"|"101"|"211585"|"Mt Baker Housing Associat"|"6/6/2013 12:00:00 AM"|"SERVICEALLIANCE     "|"2"|"-35512.17"|"810.00"|"76.95"
"201"|"  S1303513"|"101"|"216229"|"Stockpot Soups           "|"6/6/2013 12:00:00 AM"|"SERVICEALLIANCE     "|"4"|"-1175.00"|"1175.00"|"108.10"
"201"|"  S1304013"|"101"|"204947"|"Development Services of A"|"6/6/2013 12:00:00 AM"|"SERVICEALLIANCE     "|"2"|"-12.54"|"132.00"|"12.54"
"201"|"  S1308413"|"101"|"212337"|"Olive 8 Condominium Group"|"6/6/2013 12:00:00 AM"|"SERVICEALLIANCE     "|"2"|"-25.46"|"268.00"|"25.46"
"201"|"  S1309513"|"101"|"216051"|"Spokane Police Department"|"6/7/2013 12:00:00 AM"|"SERVICEALLIANCE     "|"2"|"-133.72"|"1537.00"|"133.72"
"201"|"  S1309613"|"101"|"210163"|"Limited Brands Invoice Pr"|"6/7/2013 12:00:00 AM"|"SERVICEALLIANCE     "|"2"|"-20.27"|"233.00"|"20.27"
"201"|"  S1309813"|"101"|"210163"|"Limited Brands Invoice Pr"|"6/7/2013 12:00:00 AM"|"SERVICEALLIANCE     "|"2"|"-23.06"|"265.00"|"23.06"
"201"|"  S1312713"|"101"|"200000"|" Fountain Head           "|"6/7/2013 12:00:00 AM"|"SERVICEALLIANCE     "|"2"|"-92.82"|"977.00"|"92.82"
"201"|"  S1312813"|"101"|"200000"|" Fountain Head           "|"6/7/2013 12:00:00 AM"|"SERVICEALLIANCE     "|"2"|"-326.90"|"3441.00"|"326.90"
"201"|"  S1312913"|"101"|"200000"|" Fountain Head           "|"6/7/2013 12:00:00 AM"|"SERVICEALLIANCE     "|"2"|"-200.17"|"2107.00"|"200.17"
"201"|"  S1313013"|"101"|"200000"|" Fountain Head           "|"6/7/2013 12:00:00 AM"|"SERVICEALLIANCE     "|"2"|"-205.30"|"2161.00"|"205.30"
"201"|"  S1313413"|"101"|"202621"|"CAC REAL ESTATE MANAGEMEN"|"6/7/2013 12:00:00 AM"|"SERVICEALLIANCE     "|"3"|"-114.48"|"1205.00"|"114.48"
"201"|"  S1313513"|"101"|"202621"|"CAC REAL ESTATE MANAGEMEN"|"6/7/2013 12:00:00 AM"|"SERVICEALLIANCE     "|"2"|"-68.40"|"720.00"|"68.40"
"201"|"  S1313713"|"101"|"212012"|"Newport Childrens School "|"6/7/2013 12:00:00 AM"|"SERVICEALLIANCE     "|"2"|"-105.21"|"1107.50"|"105.21"
"201"|"  S1313913"|"101"|"216189"|"Sterling Realty Organizat"|"6/7/2013 12:00:00 AM"|"SERVICEALLIANCE     "|"2"|"-18.43"|"194.00"|"18.43"
"201"|"  S1314013"|"101"|"216105"|"St Michelle Wine Estates "|"6/7/2013 12:00:00 AM"|"SERVICEALLIANCE     "|"3"|"-75.15"|"791.00"|"75.15"
"201"|"  S1314113"|"101"|"216096"|"St Joseph Medical Center "|"6/7/2013 12:00:00 AM"|"SERVICEALLIANCE     "|"2"|"-42.94"|"452.00"|"42.94"
"201"|"  S1314213"|"101"|"201238"|"Arden Realty Inc Redmond "|"6/7/2013 12:00:00 AM"|"SERVICEALLIANCE     "|"2"|"-180.15"|"1896.34"|"180.15"
"201"|"  S1314313"|"101"|"201235"|"Arden Realty Inc Redmond "|"6/7/2013 12:00:00 AM"|"SERVICEALLIANCE     "|"2"|"-181.83"|"1914.00"|"181.83"
"201"|"  S1314413"|"101"|"201236"|"Arden Realty Inc Redmond "|"6/7/2013 12:00:00 AM"|"SERVICEALLIANCE     "|"2"|"-68.43"|"720.34"|"68.43"
"201"|"  S1314513"|"101"|"201240"|"Arden Realty Inc Redmond "|"6/7/2013 12:00:00 AM"|"SERVICEALLIANCE     "|"2"|"-169.29"|"1782.00"|"169.29"
"201"|"  S1314613"|"101"|"203318"|"CP IV, SEA 28 Ruby       "|"6/7/2013 12:00:00 AM"|"SERVICEALLIANCE     "|"2"|"-1310.62"|"13796.00"|"1310.62"
"201"|"  S1314713"|"101"|"203318"|"CP IV, SEA 28 Ruby       "|"6/7/2013 12:00:00 AM"|"SERVICEALLIANCE     "|"2"|"-80.44"|"846.75"|"80.44"
"201"|"  S1314813"|"101"|"201475"|"BAY VISTA                "|"6/7/2013 12:00:00 AM"|"SERVICEALLIANCE     "|"2"|"-427.86"|"4503.75"|"427.86"
"201"|"  S1314913"|"101"|"202587"|"Business Property Develop"|"6/7/2013 12:00:00 AM"|"SERVICEALLIANCE     "|"2"|"-12.73"|"134.00"|"12.73"
"201"|"  S1315013"|"101"|"202587"|"Business Property Develop"|"6/7/2013 12:00:00 AM"|"SERVICEALLIANCE     "|"2"|"-23.47"|"247.00"|"23.47"
"201"|"  S1315113"|"101"|"202587"|"Business Property Develop"|"6/7/2013 12:00:00 AM"|"SERVICEALLIANCE     "|"2"|"-12.73"|"134.00"|"12.73"
"201"|"  S1315213"|"101"|"208020"|"Ingersoll Rand           "|"6/7/2013 12:00:00 AM"|"SERVICEALLIANCE     "|"2"|"-3075.69"|"1470.25"|"139.67"
"201"|"  S1315413"|"101"|"202807"|"CBRE                     "|"6/7/2013 12:00:00 AM"|"SERVICEALLIANCE     "|"2"|"-174.28"|"1834.50"|"174.28"
"201"|"  S1315513"|"101"|"202811"|"CBRE                     "|"6/7/2013 12:00:00 AM"|"SERVICEALLIANCE     "|"2"|"-172.59"|"1816.75"|"172.59"
"201"|"  S1315613"|"101"|"209589"|"LA Fitness               "|"6/7/2013 12:00:00 AM"|"SERVICEALLIANCE     "|"2"|"-20773.91"|"2378.00"|"228.29"
"201"|"  S1315713"|"101"|"209589"|"LA Fitness               "|"6/7/2013 12:00:00 AM"|"SERVICEALLIANCE     "|"2"|"-214.42"|"2257.00"|"214.42"
"201"|"  S1315813"|"101"|"209589"|"LA Fitness               "|"6/7/2013 12:00:00 AM"|"SERVICEALLIANCE     "|"3"|"-261.16"|"2749.00"|"261.16"
"201"|"  S1315912"|"101"|"203487"|"Canyon Park 228 LLC      "|"6/5/2012 12:00:00 AM"|"SERVICEALLIANCE     "|"2"|"-87.14"|"917.25"|"87.14"
"201"|"  S1315913"|"101"|"209589"|"LA Fitness               "|"6/7/2013 12:00:00 AM"|"SERVICEALLIANCE     "|"4"|"-3561.65"|"-2645.97"|"-276.03"
"201"|"  S1316012"|"101"|"203487"|"Canyon Park 228 LLC      "|"6/5/2012 12:00:00 AM"|"SERVICEALLIANCE     "|"2"|"-63.90"|"672.66"|"63.90"
"201"|"  S1316013"|"101"|"209589"|"LA Fitness               "|"6/7/2013 12:00:00 AM"|"SERVICEALLIANCE     "|"2"|"-239.50"|"2521.00"|"239.50"
"201"|"  S1316213"|"101"|"214344"|"Rexam                    "|"6/7/2013 12:00:00 AM"|"SERVICEALLIANCE     "|"2"|"-755.54"|"7953.00"|"755.54"
"201"|"  S1316713"|"101"|"214514"|"Romac Industries         "|"6/7/2013 12:00:00 AM"|"SERVICEALLIANCE     "|"2"|"-183.11"|"1927.50"|"183.11"
"201"|"  S1316813"|"101"|"215709"|"Seattle Science Foundatio"|"6/7/2013 12:00:00 AM"|"SERVICEALLIANCE     "|"2"|"-191.52"|"2016.00"|"191.52"
"201"|"  S1317013"|"101"|"202587"|"Business Property Develop"|"6/7/2013 12:00:00 AM"|"SERVICEALLIANCE     "|"2"|"-11.52"|"134.00"|"11.52"
"201"|"  S1317113"|"101"|"202587"|"Business Property Develop"|"6/7/2013 12:00:00 AM"|"SERVICEALLIANCE     "|"2"|"-11.52"|"134.00"|"11.52"
"201"|"  S1317213"|"101"|"202587"|"Business Property Develop"|"6/7/2013 12:00:00 AM"|"SERVICEALLIANCE     "|"2"|"-12.73"|"134.00"|"12.73"
"201"|"  S1317313"|"101"|"208904"|"Jones Lang LaSalle       "|"6/7/2013 12:00:00 AM"|"SERVICEALLIANCE     "|"2"|"-31.69"|"333.61"|"31.69"
"201"|"  S1317513"|"101"|"210163"|"Limited Brands Invoice Pr"|"6/7/2013 12:00:00 AM"|"SERVICEALLIANCE     "|"2"|"-35.08"|"369.23"|"35.08"
"201"|"  S1317613"|"101"|"200197"|"901 5th Ave Kennedy Wilso"|"6/7/2013 12:00:00 AM"|"SERVICEALLIANCE     "|"2"|"-14.58"|"153.50"|"14.58"
"201"|"  S1317813"|"101"|"200197"|"901 5th Ave Kennedy Wilso"|"6/7/2013 12:00:00 AM"|"SERVICEALLIANCE     "|"2"|"-14.58"|"153.50"|"14.58"
"201"|"  S1317902"|"101"|"202776"|"CB Richard Ellis         "|"4/4/2002 12:00:00 AM"|"SERVICEALLIANCE     "|"3"|"-28.78"|"327.00"|"28.78"
"201"|"  S1317913"|"101"|"200197"|"901 5th Ave Kennedy Wilso"|"6/7/2013 12:00:00 AM"|"SERVICEALLIANCE     "|"2"|"-14.58"|"153.50"|"14.58"
